"","gene","Length","sd","sample_weight"
"14591","RGS13",119.25,59.9160126462749,2.23182369319239e-05
"14592","RGS14",115.692307692308,51.5237958467885,2.16523969331486e-05
"14593","RGS16",121.2,72.2578715435211,2.26831892339554e-05
"14594","RGS17",157.5,60.6088159546825,2.9476916702541e-05
"14595","RGS18",141,74.0236448710816,2.63888587622748e-05
"14596","RGS19",130.2,78.3082229256786,2.43675844741006e-05
"14597","RGS2",126.6,52.3526503627085,2.36938263780425e-05
"14598","RGS20",157.090909090909,74.3594289604531,2.94003532825344e-05
"14599","RGS21",114,86.3249674196289,2.13356730418392e-05
"14600","RGS22",133.264705882353,111.13356897223,2.49411595852873e-05
"14601","RGS3",148.02,173.052518311522,2.77026870495881e-05
"14602","RGS4",115.375,70.1278785850443,2.15930112035281e-05
"14603","RGS5",102.347826086957,50.6822621792353,1.91549101222309e-05
"14604","RGS6",86.8678414096916,37.289470105086,1.62577531769081e-05
"14605","RGS7",88.5,34.8296244557134,1.65632198614278e-05
"14606","RGS7BP",128.5,40.1683955367899,2.40494209287398e-05
"14607","RGS8",99.375,60.1200339176623,1.85985307766033e-05
"14608","RGS9",101.322580645161,86.7704569652802,1.89630302842153e-05
"14609","RGS9BP",705,NA,0.000131944293811374
"14610","RGSL1",127.466666666667,154.527381753888,2.38560274011676e-05
"14611","RHAG",126.696428571429,51.4060200375782,2.37118734699012e-05
"14612","RHBDD1",170.565217391304,138.417952752773,3.19221378120272e-05
"14613","RHBDD2",222.25,112.891037570023,4.15952046802523e-05
"14614","RHBDD3",201.666666666667,104.553886352996,3.77429303810314e-05
"14615","RHBDF1",131.236842105263,88.3856519512034,2.45616346859769e-05
"14616","RHBDF2",137,72.3278698339512,2.56402386555436e-05
"14617","RHBDL1",141.863636363636,88.9640352451459,2.65504926489554e-05
"14618","RHBDL2",138.375,66.2398419885394,2.58975768172325e-05
"14619","RHBDL3",138.794117647059,85.6340980698002,2.5976016791651e-05
"14620","RHBG",135.25,51.7024635471281,2.53127173588487e-05
"14621","RHCE",122.703703703704,49.233992563671,2.29646149407451e-05
"14622","RHCG",137.425,45.2218959332188,2.57197795418838e-05
"14623","RHD",143.181818181818,41.004084287174,2.679719700231e-05
"14624","RHEB",61.3,25.2734518501342,1.14726031356556e-05
"14625","RHEBL1",63.5263157894737,29.5979887099194,1.18892693266389e-05
"14626","RHEX",101.052631578947,67.3576471648093,1.89125079595251e-05
"14627","RHNO1",227.071428571429,182.188180096934,4.24975592731873e-05
"14628","RHO",208.8,97.1014932943876,3.90779695713687e-05
"14629","RHOA",121.6,48.3599598251044,2.27580512446285e-05
"14630","RHOB",588,NA,0.000110047155689486
"14631","RHOBTB1",232,272.363079470811,4.34199661904096e-05
"14632","RHOBTB2",217.515151515152,262.684949275282,4.07090539857315e-05
"14633","RHOBTB3",125.243902439024,77.743096313372,2.34400259028336e-05
"14634","RHOC",133.890909090909,36.9362176607754,2.50583566634935e-05
"14635","RHOD",132.75,25.6668212734985,2.48448297921417e-05
"14636","RHOF",106.6,44.389899277817,1.99507258443865e-05
"14637","RHOG",573,0,0.000107239830289244
"14638","RHOH",459.5,202.370851504019,8.59977347607467e-05
"14639","RHOJ",125.769230769231,50.3159249909242,2.35383437404906e-05
"14640","RHOQ",90.8666666666667,55.7172282495237,1.70061534245771e-05
"14641","RHOT1",96.8493975903614,42.4967189421375,1.81258515902372e-05
"14642","RHOT2",72.695652173913,39.028761772881,1.36053567223323e-05
"14643","RHOU",258,197.030454498791,4.82859968841624e-05
"14644","RHOV",236,192.533114034963,4.41685862971408e-05
"14645","RHOXF1",184,187.904230926289,3.44365249096352e-05
"14646","RHOXF2",216,181.113224254884,4.04254857634848e-05
"14647","RHOXF2B",216,181.113224254884,4.04254857634848e-05
"14648","RHPN1",134,47.9493780683635,2.50787735754952e-05
"14649","RHPN2",128.526315789474,51.0907345601405,2.40543460610209e-05
"14650","RIBC1",185.6875,131.036238626318,3.47523490171624e-05
"14651","RIBC2",163.714285714286,95.3794427287038,3.06399515112127e-05
"14652","RIC1",164.637254901961,134.073039737559,3.08126898341594e-05
"14653","RIC3",175.633333333333,122.631065236014,3.28706611863891e-05
"14654","RIC8A",153.019230769231,139.269873490794,2.86383182175969e-05
"14655","RIC8B",148.565217391304,141.905569084107,2.78047272250056e-05
"14656","RICTOR",126.505376344086,139.814910542156,2.36761170851951e-05
"14657","RIDA",71.5263157894737,24.4253247926833,1.33865095401013e-05
"14658","RIF1",208.085,497.015502599386,3.89441537272905e-05
"14659","RIIAD1",64.6666666666667,22.4555115728856,1.21026917254877e-05
"14660","RILP",156.75,55.5061421662668,2.93365504325289e-05
"14661","RILPL1",157.8,82.3816900600058,2.95330632105459e-05
"14662","RILPL2",158.25,131.190383285768,2.96172829725531e-05
"14663","RIMBP2",179.389830508475,188.161982395319,3.35737085154365e-05
"14664","RIMBP3",4917,NA,0.000920241266199328
"14665","RIMBP3B",4917,NA,0.000920241266199328
"14666","RIMBP3C",4776,199.404112294606,0.000893852407437053
"14667","RIMKLA",183,141.685769020241,3.42493698829524e-05
"14668","RIMKLB",184.4,102.145858802931,3.45113869203083e-05
"14669","RIMS1",140.225895316804,116.995318844164,2.62439811796361e-05
"14670","RIMS2",156.437229437229,164.174811919528,2.9278013849508e-05
"14671","RIMS3",154,46.3778944208239,2.88218741091512e-05
"14672","RIMS4",134.75,41.8549986153495,2.52191398455073e-05
"14673","RIN1",181.407407407407,194.703178287689,3.39513081737909e-05
"14674","RIN2",222.677419354839,257.733504107993,4.16751983610119e-05
"14675","RIN3",239.46875,289.983312576053,4.48177802959468e-05
"14676","RING1",203,116.94785162627,3.79924704166084e-05
"14677","RINL",155.625,114.187036689048,2.91260010275108e-05
"14678","RINT1",105.258064516129,75.8700501919501,1.9699575873096e-05
"14679","RIOK1",99.45,48.6874835315154,1.86125674036045e-05
"14680","RIOK2",163.32,121.343081110269,3.05661589578349e-05
"14681","RIOK3",114.869565217391,34.8830482203046,2.14984165433025e-05
"14682","RIOX1",1923,NA,0.000359899116311025
"14683","RIOX2",151.684210526316,108.538722760815,2.83884624684121e-05
"14684","RIPK1",201.3,138.976749286006,3.76743068712477e-05
"14685","RIPK2",135.6,76.0016917104951,2.53782216181877e-05
"14686","RIPK3",160.705882352941,111.175966774458,3.00769136998476e-05
"14687","RIPK4",285.176470588235,336.173362138889,5.33722099622479e-05
"14688","RIPOR1",152.067484662577,239.980635248454,2.84601941496108e-05
"14689","RIPOR2",141.091370558376,148.628429232678,2.64059592215656e-05
"14690","RIPOR3",132.279069767442,108.868493317439,2.47566928319016e-05
"14691","RIPPLY1",127.5,44.2978554785669,2.3862265902057e-05
"14692","RIPPLY2",99,37.3095162123553,1.85283476415972e-05
"14693","RIPPLY3",142.5,126.839793965984,2.6669591302299e-05
"14694","RIT1",104.857142857143,69.6686032995803,1.96245413693108e-05
"14695","RIT2",96,62.4316769413916,1.79668825615488e-05
"14696","RITA1",325.875,187.061057640852,6.09891443202575e-05
"14697","RLBP1",106.214285714286,63.9653494797452,1.98785374769517e-05
"14698","RLF",717.75,1590.76969240859,0.00013433052040158
"14699","RLIM",624,771.660547131963,0.000116784736650067
"14700","RLN1",277.5,94.0452018978108,5.1935519904477e-05
"14701","RLN2",151.6,126.130091572154,2.83727020451125e-05
"14702","RLN3",150.6,83.1612890712981,2.81855470184297e-05
"14703","RMC1",91.2962962962963,36.437770391602,1.70865607693742e-05
"14704","RMDN1",86.3780487804878,42.1430955181207,1.61660860243204e-05
"14705","RMDN2",136.041095890411,202.853767688572,2.54607749313272e-05
"14706","RMDN3",121.276595744681,72.0524272069996,2.26975245125949e-05
"14707","RMI1",1561,444.063058585152,0.000292148996651851
"14708","RMI2",138.375,107.866236608125,2.58975768172325e-05
"14709","RMND1",119.818181818182,119.305406947254,2.24245750152664e-05
"14710","RMND5A",130.333333333333,35.2810147246363,2.43925384776583e-05
"14711","RMND5B",124.897435897436,44.6511595133199,2.33751829479979e-05
"14712","RNASE1",444,53.665631459995,8.30968318471632e-05
"14713","RNASE10",460,329.965149674932,8.6091312274088e-05
"14714","RNASE11",546,70.327803890069,0.000102186644568809
"14715","RNASE12",441,NA,8.25353667671148e-05
"14716","RNASE13",468,NA,8.75885524875504e-05
"14717","RNASE2",483,NA,9.03958778877925e-05
"14718","RNASE3",480,NA,8.98344128077441e-05
"14719","RNASE4",441,0,8.25353667671148e-05
"14720","RNASE6",450,NA,8.42197620072601e-05
"14721","RNASE7",468,0,8.75885524875504e-05
"14722","RNASE8",462,NA,8.64656223274537e-05
"14723","RNASE9",427.5,297.036473630204,8.0008773906897e-05
"14724","RNASEH1",101.454545454545,44.4957607786711,1.89877281616368e-05
"14725","RNASEH2A",101.6,34.3673433031168,1.90149507109725e-05
"14726","RNASEH2B",75.7725631768953,28.9431396266852,1.4181216083196e-05
"14727","RNASEH2C",142.578947368421,85.2794854773107,2.66843666991424e-05
"14728","RNASEK",112.666666666667,54.3128194162407,2.10861330062621e-05
"14729","RNASEK-C17orf49",99.7142857142857,56.2248885747059,1.86620298035135e-05
"14730","RNASEL",379.909090909091,546.133217181569,7.11018960461292e-05
"14731","RNASET2",78.1666666666667,54.1711201325047,1.46292845857055e-05
"14732","RND1",170.25,75.456231400348,3.18631432927467e-05
"14733","RND2",136.2,63.711851330816,2.54905146341974e-05
"14734","RND3",139.166666666667,55.5361567438939,2.60457412133563e-05
"14735","RNF10",122.539473684211,56.5063868459661,2.29338784670647e-05
"14736","RNF103",513.75,707.744009747404,9.61508949582886e-05
"14737","RNF103-CHMP3",128.727272727273,54.551060318001,2.40919561620768e-05
"14738","RNF11",154,26.8514431641951,2.88218741091512e-05
"14739","RNF111",225.135593220339,198.43251763788,4.21352579564006e-05
"14740","RNF112",133.117647058824,116.86845294654,2.49136367872457e-05
"14741","RNF113A",1029,NA,0.000192582522456601
"14742","RNF113B",483,667.508801440101,9.03958778877925e-05
"14743","RNF114",112.454545454545,36.6589523565362,2.10464334551476e-05
"14744","RNF115",101.333333333333,47.3814309619285,1.89650427038571e-05
"14745","RNF121",95.6222222222222,49.1876226526778,1.78961795514686e-05
"14746","RNF122",77.5,50.0989021835808,1.4504514567917e-05
"14747","RNF123",97.9339622641509,38.0183586900365,1.83288333206995e-05
"14748","RNF125",101.75,41.6233107765348,1.90430239649749e-05
"14749","RNF126",91.1818181818182,48.5206253283187,1.70651356148044e-05
"14750","RNF128",170.421052631579,125.672995326705,3.1895156652574e-05
"14751","RNF13",106.461538461538,72.0277169427992,1.99248120714612e-05
"14752","RNF130",146.035714285714,84.0835044124929,2.73313180037846e-05
"14753","RNF133",1128,NA,0.000211110870098199
"14754","RNF135",160.08,141.770918503526,2.99597766713826e-05
"14755","RNF138",99.1666666666667,39.1059504720041,1.85595401460443e-05
"14756","RNF139",732,934.51217220537,0.00013699747953181
"14757","RNF14",185.672727272727,127.262495500217,3.47495842269955e-05
"14758","RNF141",128.733333333333,42.6856728501106,2.40930904349658e-05
"14759","RNF144A",110.944444444444,51.860074433628,2.07638104603084e-05
"14760","RNF144B",129.857142857143,48.5195100670118,2.43034170363808e-05
"14761","RNF145",191.756756756757,96.1446984285281,3.5888240927418e-05
"14762","RNF146",288.904761904762,452.376602485352,5.40699784230737e-05
"14763","RNF148",304.5,409.420321918685,5.69887056249126e-05
"14764","RNF149",171,142.519634274882,3.20035095627588e-05
"14765","RNF150",164.090909090909,120.6558545089,3.0710438469314e-05
"14766","RNF151",173.7,174.467475478956,3.25088281348024e-05
"14767","RNF152",475.5,188.797510576808,8.89922151876715e-05
"14768","RNF157",102.75,47.9058077680614,1.92301789916577e-05
"14769","RNF165",99.5,66.496158764509,1.86219251549386e-05
"14770","RNF166",104.206896551724,47.3206231923286,1.95028445046697e-05
"14771","RNF167",110.030303030303,63.3498150557606,2.05927242995529e-05
"14772","RNF168",257.625,296.836625339356,4.82158137491564e-05
"14773","RNF169",337.142857142857,400.08600265919,6.30979804244869e-05
"14774","RNF17",136.072289156627,57.0510646600236,2.54666129078981e-05
"14775","RNF170",113.205882352941,60.9951709026238,2.11870499324146e-05
"14776","RNF175",87.875,45.3300097353695,1.64462479697511e-05
"14777","RNF180",238.928571428571,309.430361069576,4.47166831609976e-05
"14778","RNF181",101.526315789474,44.6795608516326,1.90011603405853e-05
"14779","RNF182",486.375,299.390303068467,9.10275261028469e-05
"14780","RNF183",576,0,0.000107801295369293
"14781","RNF185",101.55,55.6648570984376,1.90055929596384e-05
"14782","RNF186",681,NA,0.000127452573170987
"14783","RNF187",235,133.203603554859,4.3981431270458e-05
"14784","RNF19A",284.25,208.361360433597,5.31988163345859e-05
"14785","RNF19B",227.777777777778,171.616148902434,4.26297560777489e-05
"14786","RNF2",169.133333333333,69.2034956452621,3.16541535129509e-05
"14787","RNF20",150.035714285714,52.099251535718,2.80799381105158e-05
"14788","RNF207",111.882352941176,49.2123998004329,2.09393447500403e-05
"14789","RNF208",783,0,0.000146542385892632
"14790","RNF212",92.7567567567568,95.4557504831443,1.73598932858208e-05
"14791","RNF212B",63.15,25.0942326605241,1.18188399350188e-05
"14792","RNF213",228.065359477124,416.282951488569,4.26835784383636e-05
"14793","RNF214",137.561403508772,108.15399364264,2.57453081442076e-05
"14794","RNF215",118.5,81.8220743555909,2.21778706619118e-05
"14795","RNF216",167.974358974359,176.883917804496,3.14372456358724e-05
"14796","RNF217",141.827586206897,158.942053449299,2.65437456809089e-05
"14797","RNF220",103.579710144928,116.496579828248,1.93854634159706e-05
"14798","RNF222",660,0,0.000123522317610648
"14799","RNF223",747,NA,0.000139804804932052
"14800","RNF224",234,322.440692221066,4.37942762437752e-05
"14801","RNF225",987,NA,0.000184722011335924
"14802","RNF227",247.2,202.877302821188,4.62647225959882e-05
"14803","RNF24",86.4545454545455,44.5984489082484,1.61804027613948e-05
"14804","RNF25",108.882352941176,123.480202033029,2.03778796699919e-05
"14805","RNF26",1299,NA,0.000243114379660957
"14806","RNF31",127.778761061947,76.1358905549425,2.39144374360438e-05
"14807","RNF32",120.396551724138,84.3536705916628,2.25328198504482e-05
"14808","RNF34",169.548387096774,126.952179634611,3.17318329111225e-05
"14809","RNF38",126.16,51.5083409671598,2.36114781663021e-05
"14810","RNF39",258,247.33327717879,4.82859968841624e-05
"14811","RNF4",66.1029411764706,51.5636513493187,1.23714977196939e-05
"14812","RNF40",146.459459459459,69.4373057501571,2.74106240430836e-05
"14813","RNF41",152.026315789474,94.816319396492,2.84524891880667e-05
"14814","RNF43",280.5625,434.814996426091,5.25086821736931e-05
"14815","RNF44",118.157894736842,58.9738766629342,2.21138439422572e-05
"14816","RNF5",90,44.9533091106762,1.6843952401452e-05
"14817","RNF6",685,811.837268176326,0.000128201193277718
"14818","RNF7",119,57.4646136172673,2.22714481752532e-05
"14819","RNF8",163.620689655172,187.792327127811,3.06224345382719e-05
"14820","RNFT1",143.208333333333,137.915216289059,2.68021594461993e-05
"14821","RNFT2",132.627906976744,123.18724100131,2.48219794691165e-05
"14822","RNGTT",113.581395348837,46.0342690974884,2.12573290771813e-05
"14823","RNH1",146.115384615385,46.0123047477536,2.73462287064599e-05
"14824","RNLS",138.666666666667,30.68435125214,2.59521637000149e-05
"14825","RNMT",136.921875,97.3196834341859,2.5625617169084e-05
"14826","RNPC3",109.157894736842,41.8465690152235,2.0429448702112e-05
"14827","RNPEP",161.153846153846,95.9527127126851,3.01607523769589e-05
"14828","RNPEPL1",181.111111111111,109.538544861877,3.38958548325516e-05
"14829","RNPS1",121.088235294118,47.2532890449739,2.26622719074438e-05
"14830","RO60",178.825396825397,141.84288669471,3.34680719144195e-05
"14831","ROBO1",163.071428571429,86.7998927943354,3.05196375654881e-05
"14832","ROBO2",160.039735099338,67.4757122521086,2.99522408928248e-05
"14833","ROBO3",147.406779661017,69.9805683975467,2.75879197806833e-05
"14834","ROBO4",164.911764705882,86.8469108143955,3.08640657238371e-05
"14835","ROCK1",121.40625,54.6421892790392,2.27217899582087e-05
"14836","ROCK2",124.010638297872,62.9263940521416,2.32092143195894e-05
"14837","ROGDI",78.271186440678,32.8427971993622,1.46488459867995e-05
"14838","ROM1",230.75,154.930168601396,4.31860224070561e-05
"14839","ROMO1",112.5,26.4627620965344,2.1054940501815e-05
"14840","ROPN1",132.407407407407,35.6211467651744,2.47807118663337e-05
"14841","ROPN1B",124.565217391304,39.6677405994944,2.33130065846184e-05
"14842","ROPN1L",138,29.6123097526837,2.58273936822264e-05
"14843","ROR1",288.521739130435,372.373330453728,5.39982937855244e-05
"14844","ROR2",260.052631578947,354.154309381943,4.86701572020903e-05
"14845","RORA",132.905660377358,84.8009579388345,2.48739624142197e-05
"14846","RORB",139.35,96.5402970130527,2.60800529682482e-05
"14847","RORC",144.378378378378,139.593328269288,2.70211392578248e-05
"14848","ROS1",159.5,81.6257904275441,2.98512267559066e-05
"14849","RP1",264.792452830189,767.986587385147,4.9557238574838e-05
"14850","RP1L1",2400,3514.30263352489,0.00044917206403872
"14851","RP2",210,255.265548008344,3.9302555603388e-05
"14852","RP9",96.8333333333333,52.0433968099235,1.81228450837845e-05
"14853","RPA1",100.527777777778,42.0037318825779,1.88142789323626e-05
