"","gene","ensembl_gene_id","Length","transcript_length","cds_length"
"33805","SALL1","ENSG00000103449",15392,3896,NA
"33806","SALL1P1","ENSG00000227391",3836,3837,NA
"33807","SALL2","ENSG00000165821",16136,3094,2708
"33808","SALL3","ENSG00000256463",22402,3477,NA
"33809","SALL3","ENSG00000263310",22403,2955,NA
"33810","SALL3","ENSG00000277015",22402,3477,NA
"33811","SALL4","ENSG00000101115",20190,1151,NA
"33812","SALL4P1","ENSG00000250308",1927,1860,NA
"33813","SALL4P2","ENSG00000238040",6258,2910,NA
"33814","SALL4P5","ENSG00000231915",1759,1760,NA
"33815","SALL4P6","ENSG00000231280",1690,1691,NA
"33816","SALL4P7","ENSG00000258692",3119,3120,NA
"33817","SALRNA1","ENSG00000258952",3373,2086,NA
"33818","SALRNA2","ENSG00000280515",2065,2066,NA
"33819","SALRNA3","ENSG00000281264",1020,1021,NA
"33820","SAMD1","ENSG00000141858",3185,750,NA
"33821","SAMD10","ENSG00000130590",5892,812,NA
"33822","SAMD11","ENSG00000187634",20653,2159,NA
"33823","SAMD11P1","ENSG00000262480",660,661,NA
"33824","SAMD12","ENSG00000177570",432657,944,NA
"33825","SAMD12-AS1","ENSG00000281641",285657,1980,NA
"33826","SAMD13","ENSG00000203943",91591,856,NA
"33827","SAMD14","ENSG00000167100",19842,1346.5,NA
"33828","SAMD15","ENSG00000100583",14808,1488,1146
"33829","SAMD3","ENSG00000164483",221110,929,NA
"33830","SAMD4A","ENSG00000020577",226218,1337,NA
"33831","SAMD4B","ENSG00000179134",43314,817.5,NA
"33832","SAMD5","ENSG00000203727",228857,3359.5,408
"33833","SAMD7","ENSG00000187033",27603,2376,1341
"33834","SAMD8","ENSG00000156671",82537,6771.5,1114.5
"33835","SAMD9","ENSG00000205413",18510,6754,4770
"33836","SAMD9L","ENSG00000177409",18329,1198,NA
"33837","SAMHD1","ENSG00000101347",62128,1735,NA
"33838","SAMM50","ENSG00000100347",55089,1260.5,NA
"33839","SAMM50P1","ENSG00000224488",1398,1399,NA
"33840","SAMMSON","ENSG00000240405",518514,1361.5,NA
"33841","SAMSN1","ENSG00000155307",173593,1266.5,NA
"33842","SAMSN1-AS1","ENSG00000223662",16101,840,NA
"33843","SAP130","ENSG00000136715",86903,4102.5,3159
"33844","SAP18","ENSG00000150459",8570,737,NA
"33845","SAP18P1","ENSG00000249777",389,390,NA
"33846","SAP18P2","ENSG00000223873",458,459,NA
"33847","SAP18P3","ENSG00000230697",395,396,NA
"33848","SAP25","ENSG00000205307",1672,912,NA
"33849","SAP30","ENSG00000164105",7563,753.5,NA
"33850","SAP30BP","ENSG00000161526",40811,869,NA
"33851","SAP30L","ENSG00000164576",15056,592,NA
"33852","SAP30L-AS1","ENSG00000245275",120282,1969,NA
"33853","SAPCD1","ENSG00000227074",2052,868,NA
"33854","SAPCD1","ENSG00000227861",2052,916,NA
"33855","SAPCD1","ENSG00000228727",1855,750,NA
"33856","SAPCD1","ENSG00000229176",2053,869,NA
"33857","SAPCD1","ENSG00000234951",2052,868,NA
"33858","SAPCD1","ENSG00000237918",2052,916,NA
"33859","SAPCD1-AS1","ENSG00000227856",1278,461,NA
"33860","SAPCD1-AS1","ENSG00000235663",1278,461,NA
"33861","SAPCD1-AS1","ENSG00000235765",1278,461,NA
"33862","SAPCD1-AS1","ENSG00000236912",1278,461,NA
"33863","SAPCD1-AS1","ENSG00000238017",1279,461,NA
"33864","SAPCD2","ENSG00000186193",8430,3814,1185
"33865","SAPCD2P1","ENSG00000213644",1183,1184,NA
"33866","SAPCD2P2","ENSG00000235368",1173,1174,NA
"33867","SAPCD2P3","ENSG00000232491",849,850,NA
"33868","SAPCD2P4","ENSG00000234312",1170,1171,NA
"33869","SAR1A","ENSG00000079332",23234,1741,NA
"33870","SAR1AP1","ENSG00000226657",595,596,NA
"33871","SAR1AP1","ENSG00000226795",595,596,NA
"33872","SAR1AP1","ENSG00000227529",595,596,NA
"33873","SAR1AP1","ENSG00000228364",595,596,NA
"33874","SAR1AP1","ENSG00000229179",595,596,NA
"33875","SAR1AP1","ENSG00000231592",595,596,NA
"33876","SAR1AP1","ENSG00000238070",595,596,NA
"33877","SAR1AP2","ENSG00000213170",593,594,NA
"33878","SAR1AP3","ENSG00000225665",591,592,NA
"33879","SAR1AP4","ENSG00000233063",590,591,NA
"33880","SAR1B","ENSG00000152700",48122,708,NA
"33881","SARAF","ENSG00000133872",20205,771.5,NA
"33882","SARDH","ENSG00000123453",76395,2111.5,NA
"33883","SARM1","ENSG00000004139",39693,1005,NA
"33884","SARNP","ENSG00000205323",65261,947.5,NA
"33885","SARS","ENSG00000031698",24264,1216.5,NA
"33886","SARS2","ENSG00000104835",15630,677.5,NA
"33887","SARS2","ENSG00000283104",15630,677.5,NA
"33888","SART1","ENSG00000175467",18409,669.5,NA
"33889","SART3","ENSG00000075856",39186,770,NA
"33890","SASH1","ENSG00000111961",279744,591,NA
"33891","SASH3","ENSG00000122122",15252,1506.5,NA
"33892","SASS6","ENSG00000156876",49392,3910,NA
"33893","SAT1","ENSG00000130066",3053,868,NA
"33894","SAT2","ENSG00000141504",1642,784,NA
"33895","SATB1","ENSG00000182568",100211,588.5,NA
"33896","SATB1-AS1","ENSG00000228956",475377,743,NA
"33897","SATB2","ENSG00000119042",201766,2647,NA
"33898","SATB2-AS1","ENSG00000225953",19235,1486,NA
"33899","SATL1","ENSG00000184788",151674,3161,NA
"33900","SAV1","ENSG00000151748",36248,807,NA
"33901","SAXO1","ENSG00000155875",190452,1923,NA
"33902","SAXO2","ENSG00000188659",22120,498,NA
"33903","SAYSD1","ENSG00000112167",11123,1972,NA
"33904","SBDS","ENSG00000126524",7907,953,NA
"33905","SBDSP1","ENSG00000225648",7276,737,NA
"33906","SBF1","ENSG00000100241",30035,1262.5,NA
"33907","SBF1P1","ENSG00000248522",5630,5631,NA
"33908","SBF2","ENSG00000133812",515540,985.5,NA
"33909","SBF2-AS1","ENSG00000246273",53067,1427,NA
"33910","SBK1","ENSG00000188322",64603,3262.5,1407
"33911","SBK2","ENSG00000187550",7356,1070.5,1047
"33912","SBK3","ENSG00000231274",4887,875,780
"33913","SBNO1","ENSG00000139697",75738,11121,4182
"33914","SBNO1-AS1","ENSG00000256092",2245,1336,NA
"33915","SBNO2","ENSG00000064932",66631,1061.5,NA
"33916","SBNO2","ENSG00000278788",49344,1209,NA
"33917","SBSN","ENSG00000189001",4984,957,744
"33918","SBSPON","ENSG00000164764",59545,2835,NA
"33919","SC5D","ENSG00000109929",20729,1524,NA
"33920","SCAANT1","ENSG00000280620",254,255,NA
"33921","SCAF1","ENSG00000126461",16433,576.5,484
"33922","SCAF11","ENSG00000139218",72989,757,NA
"33923","SCAF4","ENSG00000156304",61118,3411,NA
"33924","SCAF8","ENSG00000213079",100919,2792.5,NA
"33925","SCAI","ENSG00000173611",200898,691,NA
"33926","SCAMP1","ENSG00000085365",120128,1358,NA
"33927","SCAMP1-AS1","ENSG00000245556",18142,1479,NA
"33928","SCAMP2","ENSG00000140497",29635,862,NA
"33929","SCAMP3","ENSG00000116521",6451,845,NA
"33930","SCAMP3","ENSG00000263290",6451,845,NA
"33931","SCAMP4","ENSG00000227500",20641,783,NA
"33932","SCAMP5","ENSG00000198794",64276,591.5,NA
"33933","SCAND1","ENSG00000171222",5855,1371,540
"33934","SCAND2P","ENSG00000176700",16027,637.5,NA
"33935","SCAND3P1","ENSG00000232795",1385,1060,NA
"33936","SCAP","ENSG00000114650",63445,694.5,NA
"33937","SCAPER","ENSG00000140386",557540,625,NA
"33938","SCARA3","ENSG00000168077",42908,2848.5,1611
"33939","SCARA5","ENSG00000168079",122790,2439.5,1138.5
"33940","SCARB1","ENSG00000073060",105812,1812,NA
"33941","SCARB2","ENSG00000138760",75799,2552,NA
"33942","SCARF1","ENSG00000074660",11886,2698,NA
"33943","SCARF1","ENSG00000276336",11889,2698,NA
"33944","SCARF2","ENSG00000244486",13011,3232,NA
"33945","SCARNA1","ENSG00000252947",165,166,NA
"33946","SCARNA10","ENSG00000239002",329,330,NA
"33947","SCARNA11","ENSG00000251898",135,136,NA
"33948","SCARNA12","ENSG00000238795",269,270,NA
"33949","SCARNA13","ENSG00000252481",274,275,NA
"33950","SCARNA14","ENSG00000252712",135,136,NA
"33951","SCARNA15","ENSG00000277864",126,127,NA
"33952","SCARNA16","ENSG00000275143",186,187,NA
"33953","SCARNA17","ENSG00000251992",143,144,NA
"33954","SCARNA18","ENSG00000238835",133,134,NA
"33955","SCARNA18B","ENSG00000238754",134,135,NA
"33956","SCARNA2","ENSG00000278249",419,420,NA
"33957","SCARNA20","ENSG00000252577",130,131,NA
"33958","SCARNA21","ENSG00000252835",138,139,NA
"33959","SCARNA21B","ENSG00000251866",139,140,NA
"33960","SCARNA22","ENSG00000249784",124,125,NA
"33961","SCARNA23","ENSG00000251869",129,130,NA
"33962","SCARNA3","ENSG00000252906",142,143,NA
"33963","SCARNA4","ENSG00000280466",127,128,NA
"33964","SCARNA4","ENSG00000281394",128,129,NA
"33965","SCARNA5","ENSG00000252010",275,276,NA
"33966","SCARNA5","ENSG00000280652",275,276,NA
"33967","SCARNA6","ENSG00000251791",264,265,NA
"33968","SCARNA6","ENSG00000281388",264,265,NA
"33969","SCARNA7","ENSG00000238741",329,330,NA
"33970","SCARNA8","ENSG00000251733",130,131,NA
"33971","SCARNA9","ENSG00000254911",352,353,NA
"33972","SCART1","ENSG00000214279",69630,4530,NA
"33973","SCAT1","ENSG00000267123",26922,925,NA
"33974","SCAT2","ENSG00000257596",16448,735,NA
"33975","SCAT8","ENSG00000236345",15806,1454,NA
"33976","SCCPDH","ENSG00000143653",43728,2141,1290
"33977","SCD","ENSG00000099194",17593,5245,1080
"33978","SCD5","ENSG00000145284",169257,2517.5,882
"33979","SCDP1","ENSG00000226549",1080,1081,NA
"33980","SCEL","ENSG00000136155",109589,3081,NA
"33981","SCEL-AS1","ENSG00000224347",6796,471.5,NA
"33982","SCFD1","ENSG00000092108",113539,769,NA
"33983","SCFD2","ENSG00000184178",493084,1770.5,1620
"33984","SCG2","ENSG00000171951",5421,589,432
"33985","SCG3","ENSG00000104112",39534,2163,711
"33986","SCG5","ENSG00000166922",55422,867,NA
"33987","SCG5","ENSG00000277614",55439,1244,639
"33988","SCG5","ENSG00000281931",55475,867,NA
"33989","SCGB1A1","ENSG00000149021",18092,454.5,223.5
"33990","SCGB1B2P","ENSG00000268751",968,507.5,NA
"33991","SCGB1C1","ENSG00000188076",1497,435,288
"33992","SCGB1C2","ENSG00000268320",1541,478,288
"33993","SCGB1C2","ENSG00000277730",1541,478,288
"33994","SCGB1D1","ENSG00000168515",3323,453,273
"33995","SCGB1D2","ENSG00000124935",2573,455,273
"33996","SCGB1D4","ENSG00000197745",2794,446,252
"33997","SCGB1D5P","ENSG00000248287",246,247,NA
"33998","SCGB2A1","ENSG00000124939",5270,520,288
"33999","SCGB2A2","ENSG00000110484",3002,905.5,322.5
"34000","SCGB2B2","ENSG00000205209",82370,643,NA
"34001","SCGB2B3P","ENSG00000269811",408,409,NA
"34002","SCGB3A1","ENSG00000161055",1394,596,NA
"34003","SCGB3A2","ENSG00000164265",11509,532.5,NA
"34004","SCGN","ENSG00000079689",49582,1402,150
"34005","SCHIP1","ENSG00000151967",57499,903,NA
"34006","SCHLAP1","ENSG00000281131",224835,1436,NA
"34007","SCIMP","ENSG00000161929",25940,1664,405
"34008","SCIN","ENSG00000006747",89605,620.5,NA
"34009","SCLT1","ENSG00000151466",228679,1753.5,NA
"34010","SCLY","ENSG00000132330",38489,770,NA
"34011","SCMH1","ENSG00000010803",214954,2977,NA
"34012","SCML1","ENSG00000047634",17539,2704,NA
"34013","SCML2","ENSG00000102098",115375,1514,NA
"34014","SCML2P1","ENSG00000264127",1266,1100,NA
"34015","SCML2P2","ENSG00000271105",539,540,NA
"34016","SCML4","ENSG00000146285",122163,1964,NA
"34017","SCN10A","ENSG00000185313",119484,5903,5871
"34018","SCN11A","ENSG00000168356",206174,5729,NA
"34019","SCN1A","ENSG00000144285",164573,8097,NA
"34020","SCN1A-AS1","ENSG00000236107",433583,1436,NA
"34021","SCN1B","ENSG00000105711",9979,1633,NA
"34022","SCN2A","ENSG00000136531",197317,8563,NA
"34023","SCN2B","ENSG00000149575",18790,1238,NA
"34024","SCN3A","ENSG00000153253",116545,6069.5,NA
"34025","SCN3B","ENSG00000166257",26057,4703,NA
"34026","SCN4A","ENSG00000007314",34364,577,NA
"34027","SCN4B","ENSG00000177098",19511,2587.5,NA
"34028","SCN5A","ENSG00000183873",101616,6727,NA
"34029","SCN7A","ENSG00000136546",207909,5651,NA
"34030","SCN8A","ENSG00000196876",222598,3468.5,NA
"34031","SCN9A","ENSG00000169432",180816,2717,NA
"34032","SCNM1","ENSG00000163156",13633,862,NA
"34033","SCNN1A","ENSG00000111319",30887,575,NA
"34034","SCNN1B","ENSG00000168447",103063,1825,NA
"34035","SCNN1D","ENSG00000162572",11593,2473.5,NA
"34036","SCNN1G","ENSG00000166828",34138,3477,1950
"34037","SCO1","ENSG00000133028",25901,1601,NA
"34038","SCO2","ENSG00000284194",2893,992,801
"34039","SCOC","ENSG00000153130",128440,1864,369
"34040","SCOC-AS1","ENSG00000196951",89679,1486,NA
"34041","SCOCP1","ENSG00000258896",348,349,NA
"34042","SCP2","ENSG00000116171",124422,1101,NA
"34043","SCP2D1","ENSG00000132631",595,596,471
"34044","SCPEP1","ENSG00000121064",28663,720.5,NA
"34045","SCRG1","ENSG00000164106",21679,2821,288
"34046","SCRIB","ENSG00000180900",24853,1937,NA
"34047","SCRIB","ENSG00000274287",24459,1937,NA
"34048","SCRN1","ENSG00000136193",70185,1227.5,NA
"34049","SCRN2","ENSG00000141295",3597,952,NA
"34050","SCRN3","ENSG00000144306",33845,884,NA
"34051","SCRT1","ENSG00000261678",5917,3980,1047
"34052","SCRT1","ENSG00000284923",5917,3980,1047
"34053","SCRT2","ENSG00000215397",14206,3200,924
"34054","SCT","ENSG00000070031",872,526,366
"34055","SCT","ENSG00000274473",712,366,366
"34056","SCTR","ENSG00000080293",85458,920,NA
"34057","SCUBE1","ENSG00000159307",146092,537,NA
"34058","SCUBE2","ENSG00000175356",118616,572,NA
"34059","SCUBE3","ENSG00000146197",39123,7819,2982
"34060","SCX","ENSG00000260428",2028,1106,606
"34061","SCYGR1","ENSG00000284629",266,267,267
"34062","SCYGR10","ENSG00000284622",317,318,318
"34063","SCYGR2","ENSG00000284643",362,363,363
"34064","SCYGR3","ENSG00000284704",302,303,303
"34065","SCYGR4","ENSG00000284631",1657,1658,318
"34066","SCYGR5","ENSG00000284667",257,258,258
"34067","SCYGR6","ENSG00000284725",317,318,318
"34068","SCYGR7","ENSG00000284718",290,291,291
"34069","SCYGR8","ENSG00000284635",836,837,327
"34070","SCYL1","ENSG00000142186",13627,981,NA
"34071","SCYL2","ENSG00000136021",74575,557,NA
"34072","SCYL3","ENSG00000000457",44636,2916,NA
"34073","SDAD1","ENSG00000198301",50012,691.5,NA
"34074","SDAD1P1","ENSG00000228451",7040,2051,NA
"34075","SDAD1P2","ENSG00000230750",2027,2028,NA
"34076","SDAD1P3","ENSG00000227707",332,333,NA
"34077","SDAD1P4","ENSG00000236803",1644,1645,NA
"34078","SDC1","ENSG00000115884",24636,1084.5,NA
"34079","SDC2","ENSG00000169439",117977,649,NA
"34080","SDC3","ENSG00000162512",39292,2917.5,NA
"34081","SDC4","ENSG00000124145",23136,2613,597
"34082","SDC4P","ENSG00000214161",600,601,NA
"34083","SDCBP","ENSG00000137575",29935,1097,NA
"34084","SDCBP2","ENSG00000125775",19230,1332.5,NA
"34085","SDCBP2-AS1","ENSG00000234684",53330,2066,NA
"34086","SDCBP2P1","ENSG00000223389",613,614,NA
"34087","SDCBPP1","ENSG00000226705",1584,890,NA
"34088","SDCBPP2","ENSG00000247570",1700,885,NA
"34089","SDCBPP3","ENSG00000232801",890,891,NA
"34090","SDCCAG8","ENSG00000054282",244057,699,NA
"34091","SDCCAG8","ENSG00000276111",244035,2035,NA
"34092","SDE2","ENSG00000143751",16641,3987,1356
"34093","SDF2","ENSG00000132581",13843,799,NA
"34094","SDF2L1","ENSG00000128228",1997,713,NA
"34095","SDF4","ENSG00000078808",15159,2079,NA
"34096","SDHA","ENSG00000073578",38841,1182.5,NA
"34097","SDHAF1","ENSG00000205138",1116,1117,348
"34098","SDHAF2","ENSG00000167985",17487,609,328.5
"34099","SDHAF3","ENSG00000196636",65173,752.5,NA
"34100","SDHAF4","ENSG00000154079",22652,757.5,NA
"34101","SDHAP1","ENSG00000185485",30570,660.5,NA
"34102","SDHAP2","ENSG00000215837",27808,2001,NA
"34103","SDHAP2","ENSG00000280521",27808,2001,NA
"34104","SDHAP2","ENSG00000280909",27808,2001,NA
"34105","SDHAP2","ENSG00000280912",27808,2001,NA
"34106","SDHAP2","ENSG00000281237",27808,2001,NA
"34107","SDHAP2","ENSG00000281334",27808,2001,NA
"34108","SDHAP2","ENSG00000281418",27808,2001,NA
"34109","SDHAP2","ENSG00000281687",27808,2001,NA
"34110","SDHAP3","ENSG00000185986",27125,736,NA
"34111","SDHB","ENSG00000117118",35448,674,NA
"34112","SDHC","ENSG00000143252",61083,651,NA
"34113","SDHCP1","ENSG00000264444",511,512,NA
"34114","SDHCP2","ENSG00000214549",500,501,NA
"34115","SDHCP3","ENSG00000234946",505,506,NA
"34116","SDHCP4","ENSG00000255035",509,510,NA
"34117","SDHD","ENSG00000204370",33192,772,339
"34118","SDHDP1","ENSG00000267162",473,474,NA
"34119","SDHDP2","ENSG00000227073",464,465,NA
"34120","SDHDP6","ENSG00000224183",479,480,NA
"34121","SDK1","ENSG00000146555",967748,1333,NA
"34122","SDK2","ENSG00000069188",310061,4638,NA
"34123","SDR16C5","ENSG00000170786",20766,1988,930
"34124","SDR16C6P","ENSG00000253542",22301,720.5,NA
"34125","SDR39U1","ENSG00000100445",3139,934,NA
"34126","SDR42E1","ENSG00000184860",22626,871,NA
"34127","SDR42E1P1","ENSG00000273994",476,477,NA
"34128","SDR42E1P2","ENSG00000277213",480,481,NA
"34129","SDR42E1P3","ENSG00000234276",501,502,NA
"34130","SDR42E1P4","ENSG00000273849",480,481,NA
"34131","SDR42E1P5","ENSG00000236785",865,866,NA
"34132","SDR42E2","ENSG00000183921",26171,2630,1269
"34133","SDR9C7","ENSG00000170426",11275,1789,942
"34134","SDS","ENSG00000135094",33856,662.5,NA
"34135","SDSL","ENSG00000139410",15896,714,596.5
"34136","SEBOX","ENSG00000274529",976,666,573
"34137","SEC11A","ENSG00000140612",46922,1084,NA
"34138","SEC11B","ENSG00000226098",498,499,NA
"34139","SEC11C","ENSG00000166562",18966,759,NA
"34140","SEC13","ENSG00000157020",27981,782,NA
"34141","SEC13P1","ENSG00000223899",947,948,NA
"34142","SEC14L1","ENSG00000129657",128352,652,NA
"34143","SEC14L1P1","ENSG00000213693",2180,2181,NA
"34144","SEC14L2","ENSG00000100003",28362,707,NA
"34145","SEC14L3","ENSG00000100012",24090,1964,972
"34146","SEC14L4","ENSG00000133488",16809,2537,682.5
"34147","SEC14L5","ENSG00000103184",60827,3510.5,1299
"34148","SEC14L6","ENSG00000214491",23883,2090,780.5
"34149","SEC16A","ENSG00000148396",43663,4834,NA
"34150","SEC16B","ENSG00000120341",60347,2225,NA
"34151","SEC1P","ENSG00000232871",44174,708.5,NA
"34152","SEC22A","ENSG00000121542",72209,716,NA
"34153","SEC22B","ENSG00000265808",25622,4578.5,444
"34154","SEC22B2","ENSG00000274423",11951,573,NA
"34155","SEC22B3","ENSG00000275140",11954,576,NA
"34156","SEC22B4P","ENSG00000277406",80433,964.5,NA
"34157","SEC22C","ENSG00000093183",53111,825,NA
"34158","SEC23A","ENSG00000100934",77727,575,NA
"34159","SEC23A-AS1","ENSG00000258651",672,500,NA
"34160","SEC23B","ENSG00000101310",53895,1133,NA
"34161","SEC23IP","ENSG00000107651",51927,567,NA
"34162","SEC24A","ENSG00000113615",79124,2700,1842
"34163","SEC24AP1","ENSG00000267361",1210,1211,NA
"34164","SEC24B","ENSG00000138802",107124,4066,3807
"34165","SEC24B-AS1","ENSG00000247950",86342,1141,NA
"34166","SEC24C","ENSG00000176986",27789,3424,NA
"34167","SEC24D","ENSG00000150961",115860,1594.5,NA
"34168","SEC31A","ENSG00000138674",82657,829,NA
"34169","SEC31B","ENSG00000075826",33218,2920,NA
"34170","SEC61A1","ENSG00000058262",20042,1871,NA
"34171","SEC61A2","ENSG00000065665",40324,814,NA
"34172","SEC61B","ENSG00000106803",8551,587,NA
"34173","SEC61G","ENSG00000132432",7724,512,NA
"34174","SEC62","ENSG00000008952",31738,634,NA
"34175","SEC62-AS1","ENSG00000240373",7179,346,NA
"34176","SEC63","ENSG00000025796",90452,626.5,NA
"34177","SEC63P1","ENSG00000228057",1257,1258,NA
"34178","SEC63P2","ENSG00000250416",1938,1939,NA
"34179","SECISBP2","ENSG00000187742",41163,1195,NA
"34180","SECISBP2L","ENSG00000138593",57971,546,NA
"34181","SECTM1","ENSG00000141574",13050,712,445
"34182","SEH1L","ENSG00000085415",40403,826,NA
"34183","SEL1L","ENSG00000071537",62306,685.5,NA
"34184","SEL1L2","ENSG00000101251",147196,644,NA
"34185","SEL1L3","ENSG00000091490",116327,611,NA
"34186","SELE","ENSG00000007908",42065,3389,NA
"34187","SELENBP1","ENSG00000143416",8403,1530,NA
"34188","SELENOF","ENSG00000183291",51979,1220,NA
"34189","SELENOH","ENSG00000211450",2304,1039,NA
"34190","SELENOI","ENSG00000138018",87344,624,NA
"34191","SELENOK","ENSG00000113811",7545,611,NA
"34192","SELENOKP1","ENSG00000267319",284,285,NA
"34193","SELENOKP2","ENSG00000219532",288,289,NA
"34194","SELENOKP3","ENSG00000225549",25902,731.5,NA
"34195","SELENOM","ENSG00000198832",15297,691.5,NA
"34196","SELENON","ENSG00000162430",18045,4212,NA
"34197","SELENOO","ENSG00000073169",16637,2283,NA
"34198","SELENOOLP","ENSG00000227932",33089,745.5,NA
"34199","SELENOP","ENSG00000250722",87512,786,NA
"34200","SELENOS","ENSG00000131871",6683,810,NA
"34201","SELENOT","ENSG00000198843",27570,944,NA
"34202","SELENOTP1","ENSG00000233846",486,487,NA
"34203","SELENOTP2","ENSG00000271585",354,355,NA
"34204","SELENOV","ENSG00000186838",5573,1701,NA
"34205","SELENOW","ENSG00000178980",6101,674.5,NA
"34206","SELENOWP1","ENSG00000215900",571,252,NA
"34207","SELL","ENSG00000188404",21037,701,NA
"34208","SELP","ENSG00000174175",41344,2402,NA
"34209","SELPLG","ENSG00000110876",11682,1704,1239
"34210","SEM1","ENSG00000127922",228265,635.5,NA
"34211","SEM1P1","ENSG00000214857",231,209,NA
"34212","SEMA3A","ENSG00000075213",536947,568,NA
"34213","SEMA3B","ENSG00000012171",9988,2221,NA
"34214","SEMA3B-AS1","ENSG00000232352",730,338,NA
